order_id,order_date,marketplace,sku,product_name,qty,selling_price,cost_price,commission_percent,shipping_cost,revenue,product_cost,commission_cost,shipping_total,profit
ORD00531,2026-02-16,Flipkart,VV009,"VibeVastr Tee 9",1,899.00,267.00,20.00,70.00,899.00,267.00,179.80000000,70.00,382.20000000
ORD00532,2026-01-15,Flipkart,VV012,"VibeVastr Tee 12",3,699.00,341.00,20.00,70.00,2097.00,1023.00,419.40000000,210.00,444.60000000
ORD00533,2026-01-10,Amazon,VV025,"VibeVastr Tee 25",3,899.00,331.00,18.00,65.00,2697.00,993.00,485.46000000,195.00,1023.54000000
ORD00534,2026-02-09,Meesho,VV002,"VibeVastr Tee 2",1,899.00,347.00,15.00,55.00,899.00,347.00,134.85000000,55.00,362.15000000
ORD00535,2026-06-29,Amazon,VV028,"VibeVastr Tee 28",2,999.00,420.00,18.00,65.00,1998.00,840.00,359.64000000,130.00,668.36000000
ORD00536,2026-01-14,Amazon,VV028,"VibeVastr Tee 28",1,999.00,420.00,18.00,65.00,999.00,420.00,179.82000000,65.00,334.18000000
ORD00537,2026-05-20,Flipkart,VV028,"VibeVastr Tee 28",2,999.00,420.00,20.00,70.00,1998.00,840.00,399.60000000,140.00,618.40000000
ORD00538,2026-01-19,Meesho,VV030,"VibeVastr Tee 30",3,899.00,330.00,15.00,55.00,2697.00,990.00,404.55000000,165.00,1137.45000000
ORD00539,2026-03-15,Flipkart,VV025,"VibeVastr Tee 25",2,899.00,331.00,20.00,70.00,1798.00,662.00,359.60000000,140.00,636.40000000
ORD00540,2026-04-22,Amazon,VV007,"VibeVastr Tee 7",2,699.00,363.00,18.00,65.00,1398.00,726.00,251.64000000,130.00,290.36000000
ORD00541,2026-01-28,Meesho,VV007,"VibeVastr Tee 7",3,699.00,363.00,15.00,55.00,2097.00,1089.00,314.55000000,165.00,528.45000000
ORD00542,2026-04-29,Meesho,VV030,"VibeVastr Tee 30",1,899.00,330.00,15.00,55.00,899.00,330.00,134.85000000,55.00,379.15000000
ORD00543,2026-03-08,Flipkart,VV021,"VibeVastr Tee 21",1,899.00,260.00,20.00,70.00,899.00,260.00,179.80000000,70.00,389.20000000
ORD00544,2026-04-22,Amazon,VV002,"VibeVastr Tee 2",1,899.00,347.00,18.00,65.00,899.00,347.00,161.82000000,65.00,325.18000000
ORD00545,2026-04-18,Amazon,VV001,"VibeVastr Tee 1",3,799.00,320.00,18.00,65.00,2397.00,960.00,431.46000000,195.00,810.54000000
ORD00546,2026-05-27,Amazon,VV017,"VibeVastr Tee 17",3,899.00,335.00,18.00,65.00,2697.00,1005.00,485.46000000,195.00,1011.54000000
ORD00547,2026-01-27,Meesho,VV025,"VibeVastr Tee 25",3,899.00,331.00,15.00,55.00,2697.00,993.00,404.55000000,165.00,1134.45000000
ORD00548,2026-02-01,Meesho,VV030,"VibeVastr Tee 30",2,899.00,330.00,15.00,55.00,1798.00,660.00,269.70000000,110.00,758.30000000
ORD00549,2026-01-31,Flipkart,VV007,"VibeVastr Tee 7",2,699.00,363.00,20.00,70.00,1398.00,726.00,279.60000000,140.00,252.40000000
ORD00550,2026-02-08,Amazon,VV015,"VibeVastr Tee 15",2,899.00,373.00,18.00,65.00,1798.00,746.00,323.64000000,130.00,598.36000000
ORD00551,2026-01-08,Flipkart,VV009,"VibeVastr Tee 9",3,899.00,267.00,20.00,70.00,2697.00,801.00,539.40000000,210.00,1146.60000000
ORD00552,2026-04-28,Meesho,VV026,"VibeVastr Tee 26",3,899.00,275.00,15.00,55.00,2697.00,825.00,404.55000000,165.00,1302.45000000
ORD00553,2026-03-05,Amazon,VV001,"VibeVastr Tee 1",1,799.00,320.00,18.00,65.00,799.00,320.00,143.82000000,65.00,270.18000000
ORD00554,2026-03-21,Flipkart,VV011,"VibeVastr Tee 11",2,799.00,441.00,20.00,70.00,1598.00,882.00,319.60000000,140.00,256.40000000
ORD00555,2026-03-12,Meesho,VV012,"VibeVastr Tee 12",1,699.00,341.00,15.00,55.00,699.00,341.00,104.85000000,55.00,198.15000000
ORD00556,2026-04-11,Amazon,VV026,"VibeVastr Tee 26",3,899.00,275.00,18.00,65.00,2697.00,825.00,485.46000000,195.00,1191.54000000
ORD00557,2026-03-24,Flipkart,VV003,"VibeVastr Tee 3",3,999.00,284.00,20.00,70.00,2997.00,852.00,599.40000000,210.00,1335.60000000
ORD00558,2026-06-16,Flipkart,VV004,"VibeVastr Tee 4",1,899.00,400.00,20.00,70.00,899.00,400.00,179.80000000,70.00,249.20000000
ORD00559,2026-05-22,Amazon,VV015,"VibeVastr Tee 15",1,899.00,373.00,18.00,65.00,899.00,373.00,161.82000000,65.00,299.18000000
ORD00560,2026-02-19,Flipkart,VV025,"VibeVastr Tee 25",3,899.00,331.00,20.00,70.00,2697.00,993.00,539.40000000,210.00,954.60000000
ORD00561,2026-01-25,Meesho,VV015,"VibeVastr Tee 15",3,899.00,373.00,15.00,55.00,2697.00,1119.00,404.55000000,165.00,1008.45000000
ORD00562,2026-05-10,Meesho,VV019,"VibeVastr Tee 19",2,799.00,340.00,15.00,55.00,1598.00,680.00,239.70000000,110.00,568.30000000
ORD00563,2026-05-14,Flipkart,VV009,"VibeVastr Tee 9",3,899.00,267.00,20.00,70.00,2697.00,801.00,539.40000000,210.00,1146.60000000
ORD00564,2026-02-27,Meesho,VV002,"VibeVastr Tee 2",2,899.00,347.00,15.00,55.00,1798.00,694.00,269.70000000,110.00,724.30000000
ORD00565,2026-03-08,Meesho,VV016,"VibeVastr Tee 16",2,799.00,287.00,15.00,55.00,1598.00,574.00,239.70000000,110.00,674.30000000
ORD00566,2026-02-27,Meesho,VV027,"VibeVastr Tee 27",1,699.00,366.00,15.00,55.00,699.00,366.00,104.85000000,55.00,173.15000000
ORD00567,2026-02-03,Amazon,VV021,"VibeVastr Tee 21",3,899.00,260.00,18.00,65.00,2697.00,780.00,485.46000000,195.00,1236.54000000
ORD00568,2026-04-03,Amazon,VV021,"VibeVastr Tee 21",3,899.00,260.00,18.00,65.00,2697.00,780.00,485.46000000,195.00,1236.54000000
ORD00569,2026-05-26,Meesho,VV025,"VibeVastr Tee 25",3,899.00,331.00,15.00,55.00,2697.00,993.00,404.55000000,165.00,1134.45000000
ORD00570,2026-03-13,Flipkart,VV012,"VibeVastr Tee 12",1,699.00,341.00,20.00,70.00,699.00,341.00,139.80000000,70.00,148.20000000
ORD00571,2026-05-25,Meesho,VV029,"VibeVastr Tee 29",2,999.00,448.00,15.00,55.00,1998.00,896.00,299.70000000,110.00,692.30000000
ORD00572,2026-06-03,Meesho,VV030,"VibeVastr Tee 30",3,899.00,330.00,15.00,55.00,2697.00,990.00,404.55000000,165.00,1137.45000000
ORD00573,2026-06-11,Amazon,VV012,"VibeVastr Tee 12",2,699.00,341.00,18.00,65.00,1398.00,682.00,251.64000000,130.00,334.36000000
ORD00574,2026-02-25,Meesho,VV027,"VibeVastr Tee 27",3,699.00,366.00,15.00,55.00,2097.00,1098.00,314.55000000,165.00,519.45000000
ORD00575,2026-03-08,Flipkart,VV028,"VibeVastr Tee 28",2,999.00,420.00,20.00,70.00,1998.00,840.00,399.60000000,140.00,618.40000000
ORD00576,2026-03-13,Flipkart,VV010,"VibeVastr Tee 10",3,899.00,385.00,20.00,70.00,2697.00,1155.00,539.40000000,210.00,792.60000000
ORD00577,2026-05-21,Flipkart,VV013,"VibeVastr Tee 13",1,799.00,331.00,20.00,70.00,799.00,331.00,159.80000000,70.00,238.20000000
ORD00578,2026-04-25,Meesho,VV011,"VibeVastr Tee 11",1,799.00,441.00,15.00,55.00,799.00,441.00,119.85000000,55.00,183.15000000
ORD00579,2026-01-12,Amazon,VV014,"VibeVastr Tee 14",2,799.00,392.00,18.00,65.00,1598.00,784.00,287.64000000,130.00,396.36000000
ORD00580,2026-04-07,Meesho,VV015,"VibeVastr Tee 15",3,899.00,373.00,15.00,55.00,2697.00,1119.00,404.55000000,165.00,1008.45000000
ORD00581,2026-03-18,Flipkart,VV010,"VibeVastr Tee 10",1,899.00,385.00,20.00,70.00,899.00,385.00,179.80000000,70.00,264.20000000
ORD00582,2026-01-01,Flipkart,VV024,"VibeVastr Tee 24",3,899.00,252.00,20.00,70.00,2697.00,756.00,539.40000000,210.00,1191.60000000
ORD00583,2026-03-26,Amazon,VV008,"VibeVastr Tee 8",2,799.00,371.00,18.00,65.00,1598.00,742.00,287.64000000,130.00,438.36000000
ORD00584,2026-06-06,Flipkart,VV020,"VibeVastr Tee 20",3,799.00,424.00,20.00,70.00,2397.00,1272.00,479.40000000,210.00,435.60000000
ORD00585,2026-03-06,Meesho,VV023,"VibeVastr Tee 23",3,899.00,306.00,15.00,55.00,2697.00,918.00,404.55000000,165.00,1209.45000000
ORD00586,2026-03-12,Amazon,VV008,"VibeVastr Tee 8",1,799.00,371.00,18.00,65.00,799.00,371.00,143.82000000,65.00,219.18000000
ORD00587,2026-02-12,Meesho,VV015,"VibeVastr Tee 15",1,899.00,373.00,15.00,55.00,899.00,373.00,134.85000000,55.00,336.15000000
ORD00588,2026-02-07,Amazon,VV006,"VibeVastr Tee 6",3,999.00,358.00,18.00,65.00,2997.00,1074.00,539.46000000,195.00,1188.54000000
ORD00589,2026-03-06,Meesho,VV018,"VibeVastr Tee 18",1,899.00,335.00,15.00,55.00,899.00,335.00,134.85000000,55.00,374.15000000
ORD00590,2026-02-23,Amazon,VV018,"VibeVastr Tee 18",3,899.00,335.00,18.00,65.00,2697.00,1005.00,485.46000000,195.00,1011.54000000
ORD00591,2026-06-27,Amazon,VV015,"VibeVastr Tee 15",1,899.00,373.00,18.00,65.00,899.00,373.00,161.82000000,65.00,299.18000000
ORD00592,2026-01-04,Flipkart,VV010,"VibeVastr Tee 10",2,899.00,385.00,20.00,70.00,1798.00,770.00,359.60000000,140.00,528.40000000
ORD00593,2026-04-15,Meesho,VV017,"VibeVastr Tee 17",1,899.00,335.00,15.00,55.00,899.00,335.00,134.85000000,55.00,374.15000000
ORD00594,2026-02-27,Flipkart,VV016,"VibeVastr Tee 16",3,799.00,287.00,20.00,70.00,2397.00,861.00,479.40000000,210.00,846.60000000
ORD00595,2026-04-08,Amazon,VV016,"VibeVastr Tee 16",2,799.00,287.00,18.00,65.00,1598.00,574.00,287.64000000,130.00,606.36000000
ORD00596,2026-06-24,Amazon,VV029,"VibeVastr Tee 29",2,999.00,448.00,18.00,65.00,1998.00,896.00,359.64000000,130.00,612.36000000
ORD00597,2026-04-11,Amazon,VV024,"VibeVastr Tee 24",2,899.00,252.00,18.00,65.00,1798.00,504.00,323.64000000,130.00,840.36000000
ORD00598,2026-02-27,Meesho,VV025,"VibeVastr Tee 25",2,899.00,331.00,15.00,55.00,1798.00,662.00,269.70000000,110.00,756.30000000
ORD00599,2026-02-16,Flipkart,VV022,"VibeVastr Tee 22",1,899.00,385.00,20.00,70.00,899.00,385.00,179.80000000,70.00,264.20000000
ORD00600,2026-05-01,Flipkart,VV004,"VibeVastr Tee 4",2,899.00,400.00,20.00,70.00,1798.00,800.00,359.60000000,140.00,498.40000000
ORD00601,2026-06-05,Meesho,VV009,"VibeVastr Tee 9",1,899.00,267.00,15.00,55.00,899.00,267.00,134.85000000,55.00,442.15000000
ORD00602,2026-06-02,Flipkart,VV019,"VibeVastr Tee 19",2,799.00,340.00,20.00,70.00,1598.00,680.00,319.60000000,140.00,458.40000000
ORD00603,2026-02-08,Meesho,VV016,"VibeVastr Tee 16",2,799.00,287.00,15.00,55.00,1598.00,574.00,239.70000000,110.00,674.30000000
ORD00604,2026-02-11,Meesho,VV023,"VibeVastr Tee 23",3,899.00,306.00,15.00,55.00,2697.00,918.00,404.55000000,165.00,1209.45000000
ORD00605,2026-01-14,Flipkart,VV009,"VibeVastr Tee 9",2,899.00,267.00,20.00,70.00,1798.00,534.00,359.60000000,140.00,764.40000000
ORD00606,2026-06-28,Amazon,VV012,"VibeVastr Tee 12",1,699.00,341.00,18.00,65.00,699.00,341.00,125.82000000,65.00,167.18000000
ORD00607,2026-05-30,Meesho,VV008,"VibeVastr Tee 8",2,799.00,371.00,15.00,55.00,1598.00,742.00,239.70000000,110.00,506.30000000
ORD00608,2026-01-27,Flipkart,VV020,"VibeVastr Tee 20",3,799.00,424.00,20.00,70.00,2397.00,1272.00,479.40000000,210.00,435.60000000
ORD00609,2026-04-30,Flipkart,VV026,"VibeVastr Tee 26",1,899.00,275.00,20.00,70.00,899.00,275.00,179.80000000,70.00,374.20000000
ORD00610,2026-01-26,Meesho,VV018,"VibeVastr Tee 18",2,899.00,335.00,15.00,55.00,1798.00,670.00,269.70000000,110.00,748.30000000
ORD00611,2026-01-04,Meesho,VV023,"VibeVastr Tee 23",3,899.00,306.00,15.00,55.00,2697.00,918.00,404.55000000,165.00,1209.45000000
ORD00612,2026-01-30,Meesho,VV023,"VibeVastr Tee 23",1,899.00,306.00,15.00,55.00,899.00,306.00,134.85000000,55.00,403.15000000
ORD00613,2026-01-30,Amazon,VV016,"VibeVastr Tee 16",2,799.00,287.00,18.00,65.00,1598.00,574.00,287.64000000,130.00,606.36000000
ORD00614,2026-03-08,Meesho,VV005,"VibeVastr Tee 5",3,899.00,446.00,15.00,55.00,2697.00,1338.00,404.55000000,165.00,789.45000000
ORD00615,2026-03-24,Meesho,VV018,"VibeVastr Tee 18",2,899.00,335.00,15.00,55.00,1798.00,670.00,269.70000000,110.00,748.30000000
ORD00616,2026-06-25,Amazon,VV004,"VibeVastr Tee 4",3,899.00,400.00,18.00,65.00,2697.00,1200.00,485.46000000,195.00,816.54000000
ORD00617,2026-04-30,Amazon,VV016,"VibeVastr Tee 16",3,799.00,287.00,18.00,65.00,2397.00,861.00,431.46000000,195.00,909.54000000
ORD00618,2026-01-08,Flipkart,VV018,"VibeVastr Tee 18",1,899.00,335.00,20.00,70.00,899.00,335.00,179.80000000,70.00,314.20000000
ORD00619,2026-01-09,Amazon,VV022,"VibeVastr Tee 22",3,899.00,385.00,18.00,65.00,2697.00,1155.00,485.46000000,195.00,861.54000000
ORD00620,2026-02-04,Flipkart,VV015,"VibeVastr Tee 15",1,899.00,373.00,20.00,70.00,899.00,373.00,179.80000000,70.00,276.20000000
ORD00621,2026-03-14,Flipkart,VV019,"VibeVastr Tee 19",3,799.00,340.00,20.00,70.00,2397.00,1020.00,479.40000000,210.00,687.60000000
ORD00622,2026-04-02,Amazon,VV020,"VibeVastr Tee 20",2,799.00,424.00,18.00,65.00,1598.00,848.00,287.64000000,130.00,332.36000000
ORD00623,2026-02-19,Meesho,VV011,"VibeVastr Tee 11",2,799.00,441.00,15.00,55.00,1598.00,882.00,239.70000000,110.00,366.30000000
ORD00624,2026-03-17,Amazon,VV023,"VibeVastr Tee 23",1,899.00,306.00,18.00,65.00,899.00,306.00,161.82000000,65.00,366.18000000
ORD00625,2026-03-28,Amazon,VV027,"VibeVastr Tee 27",3,699.00,366.00,18.00,65.00,2097.00,1098.00,377.46000000,195.00,426.54000000
ORD00626,2026-01-17,Meesho,VV023,"VibeVastr Tee 23",3,899.00,306.00,15.00,55.00,2697.00,918.00,404.55000000,165.00,1209.45000000
ORD00627,2026-03-16,Meesho,VV018,"VibeVastr Tee 18",3,899.00,335.00,15.00,55.00,2697.00,1005.00,404.55000000,165.00,1122.45000000
ORD00628,2026-03-25,Flipkart,VV019,"VibeVastr Tee 19",3,799.00,340.00,20.00,70.00,2397.00,1020.00,479.40000000,210.00,687.60000000
ORD00629,2026-03-26,Meesho,VV017,"VibeVastr Tee 17",1,899.00,335.00,15.00,55.00,899.00,335.00,134.85000000,55.00,374.15000000
ORD00630,2026-05-06,Meesho,VV008,"VibeVastr Tee 8",3,799.00,371.00,15.00,55.00,2397.00,1113.00,359.55000000,165.00,759.45000000
ORD00631,2026-03-19,Amazon,VV015,"VibeVastr Tee 15",3,899.00,373.00,18.00,65.00,2697.00,1119.00,485.46000000,195.00,897.54000000
ORD00632,2026-05-14,Flipkart,VV004,"VibeVastr Tee 4",1,899.00,400.00,20.00,70.00,899.00,400.00,179.80000000,70.00,249.20000000
ORD00633,2026-04-16,Amazon,VV013,"VibeVastr Tee 13",1,799.00,331.00,18.00,65.00,799.00,331.00,143.82000000,65.00,259.18000000
ORD00634,2026-01-03,Amazon,VV009,"VibeVastr Tee 9",1,899.00,267.00,18.00,65.00,899.00,267.00,161.82000000,65.00,405.18000000
ORD00635,2026-05-11,Meesho,VV005,"VibeVastr Tee 5",1,899.00,446.00,15.00,55.00,899.00,446.00,134.85000000,55.00,263.15000000
ORD00636,2026-04-08,Amazon,VV021,"VibeVastr Tee 21",3,899.00,260.00,18.00,65.00,2697.00,780.00,485.46000000,195.00,1236.54000000
ORD00637,2026-02-22,Flipkart,VV014,"VibeVastr Tee 14",1,799.00,392.00,20.00,70.00,799.00,392.00,159.80000000,70.00,177.20000000
ORD00638,2026-02-26,Amazon,VV018,"VibeVastr Tee 18",1,899.00,335.00,18.00,65.00,899.00,335.00,161.82000000,65.00,337.18000000
ORD00639,2026-02-07,Meesho,VV011,"VibeVastr Tee 11",1,799.00,441.00,15.00,55.00,799.00,441.00,119.85000000,55.00,183.15000000
ORD00640,2026-02-15,Amazon,VV008,"VibeVastr Tee 8",2,799.00,371.00,18.00,65.00,1598.00,742.00,287.64000000,130.00,438.36000000
ORD00641,2026-02-11,Flipkart,VV015,"VibeVastr Tee 15",1,899.00,373.00,20.00,70.00,899.00,373.00,179.80000000,70.00,276.20000000
ORD00642,2026-01-16,Meesho,VV002,"VibeVastr Tee 2",2,899.00,347.00,15.00,55.00,1798.00,694.00,269.70000000,110.00,724.30000000
ORD00643,2026-04-14,Flipkart,VV027,"VibeVastr Tee 27",2,699.00,366.00,20.00,70.00,1398.00,732.00,279.60000000,140.00,246.40000000
ORD00644,2026-01-21,Meesho,VV016,"VibeVastr Tee 16",2,799.00,287.00,15.00,55.00,1598.00,574.00,239.70000000,110.00,674.30000000
ORD00645,2026-06-29,Meesho,VV018,"VibeVastr Tee 18",2,899.00,335.00,15.00,55.00,1798.00,670.00,269.70000000,110.00,748.30000000
ORD00646,2026-02-26,Amazon,VV005,"VibeVastr Tee 5",3,899.00,446.00,18.00,65.00,2697.00,1338.00,485.46000000,195.00,678.54000000
ORD00647,2026-01-12,Amazon,VV026,"VibeVastr Tee 26",1,899.00,275.00,18.00,65.00,899.00,275.00,161.82000000,65.00,397.18000000
ORD00648,2026-01-27,Amazon,VV019,"VibeVastr Tee 19",2,799.00,340.00,18.00,65.00,1598.00,680.00,287.64000000,130.00,500.36000000
ORD00649,2026-03-11,Amazon,VV003,"VibeVastr Tee 3",2,999.00,284.00,18.00,65.00,1998.00,568.00,359.64000000,130.00,940.36000000
ORD00650,2026-06-15,Amazon,VV010,"VibeVastr Tee 10",3,899.00,385.00,18.00,65.00,2697.00,1155.00,485.46000000,195.00,861.54000000
ORD00651,2026-05-19,Amazon,VV008,"VibeVastr Tee 8",3,799.00,371.00,18.00,65.00,2397.00,1113.00,431.46000000,195.00,657.54000000
ORD00652,2026-06-23,Flipkart,VV023,"VibeVastr Tee 23",2,899.00,306.00,20.00,70.00,1798.00,612.00,359.60000000,140.00,686.40000000
ORD00653,2026-01-07,Meesho,VV014,"VibeVastr Tee 14",2,799.00,392.00,15.00,55.00,1598.00,784.00,239.70000000,110.00,464.30000000
ORD00654,2026-04-16,Flipkart,VV010,"VibeVastr Tee 10",1,899.00,385.00,20.00,70.00,899.00,385.00,179.80000000,70.00,264.20000000
ORD00655,2026-05-27,Amazon,VV018,"VibeVastr Tee 18",2,899.00,335.00,18.00,65.00,1798.00,670.00,323.64000000,130.00,674.36000000
ORD00656,2026-05-07,Amazon,VV030,"VibeVastr Tee 30",3,899.00,330.00,18.00,65.00,2697.00,990.00,485.46000000,195.00,1026.54000000
ORD00657,2026-05-08,Flipkart,VV025,"VibeVastr Tee 25",3,899.00,331.00,20.00,70.00,2697.00,993.00,539.40000000,210.00,954.60000000
ORD00658,2026-01-07,Flipkart,VV019,"VibeVastr Tee 19",3,799.00,340.00,20.00,70.00,2397.00,1020.00,479.40000000,210.00,687.60000000
ORD00659,2026-03-13,Flipkart,VV010,"VibeVastr Tee 10",2,899.00,385.00,20.00,70.00,1798.00,770.00,359.60000000,140.00,528.40000000
ORD00660,2026-04-08,Amazon,VV013,"VibeVastr Tee 13",2,799.00,331.00,18.00,65.00,1598.00,662.00,287.64000000,130.00,518.36000000
ORD00661,2026-05-14,Amazon,VV026,"VibeVastr Tee 26",3,899.00,275.00,18.00,65.00,2697.00,825.00,485.46000000,195.00,1191.54000000
ORD00662,2026-03-25,Amazon,VV005,"VibeVastr Tee 5",1,899.00,446.00,18.00,65.00,899.00,446.00,161.82000000,65.00,226.18000000
ORD00663,2026-06-24,Meesho,VV002,"VibeVastr Tee 2",1,899.00,347.00,15.00,55.00,899.00,347.00,134.85000000,55.00,362.15000000
ORD00664,2026-01-20,Amazon,VV001,"VibeVastr Tee 1",1,799.00,320.00,18.00,65.00,799.00,320.00,143.82000000,65.00,270.18000000
ORD00665,2026-03-18,Flipkart,VV009,"VibeVastr Tee 9",1,899.00,267.00,20.00,70.00,899.00,267.00,179.80000000,70.00,382.20000000
ORD00666,2026-05-13,Amazon,VV017,"VibeVastr Tee 17",2,899.00,335.00,18.00,65.00,1798.00,670.00,323.64000000,130.00,674.36000000
ORD00667,2026-03-06,Flipkart,VV029,"VibeVastr Tee 29",1,999.00,448.00,20.00,70.00,999.00,448.00,199.80000000,70.00,281.20000000
ORD00668,2026-02-26,Flipkart,VV004,"VibeVastr Tee 4",2,899.00,400.00,20.00,70.00,1798.00,800.00,359.60000000,140.00,498.40000000
ORD00669,2026-05-06,Amazon,VV003,"VibeVastr Tee 3",1,999.00,284.00,18.00,65.00,999.00,284.00,179.82000000,65.00,470.18000000
ORD00670,2026-03-03,Meesho,VV002,"VibeVastr Tee 2",1,899.00,347.00,15.00,55.00,899.00,347.00,134.85000000,55.00,362.15000000
ORD00671,2026-02-26,Flipkart,VV010,"VibeVastr Tee 10",3,899.00,385.00,20.00,70.00,2697.00,1155.00,539.40000000,210.00,792.60000000
ORD00672,2026-05-21,Flipkart,VV019,"VibeVastr Tee 19",2,799.00,340.00,20.00,70.00,1598.00,680.00,319.60000000,140.00,458.40000000
ORD00673,2026-05-13,Amazon,VV011,"VibeVastr Tee 11",1,799.00,441.00,18.00,65.00,799.00,441.00,143.82000000,65.00,149.18000000
ORD00674,2026-06-21,Flipkart,VV004,"VibeVastr Tee 4",2,899.00,400.00,20.00,70.00,1798.00,800.00,359.60000000,140.00,498.40000000
ORD00675,2026-01-26,Flipkart,VV003,"VibeVastr Tee 3",1,999.00,284.00,20.00,70.00,999.00,284.00,199.80000000,70.00,445.20000000
ORD00676,2026-01-30,Meesho,VV012,"VibeVastr Tee 12",1,699.00,341.00,15.00,55.00,699.00,341.00,104.85000000,55.00,198.15000000
ORD00677,2026-01-28,Amazon,VV009,"VibeVastr Tee 9",2,899.00,267.00,18.00,65.00,1798.00,534.00,323.64000000,130.00,810.36000000
ORD00678,2026-02-02,Flipkart,VV012,"VibeVastr Tee 12",2,699.00,341.00,20.00,70.00,1398.00,682.00,279.60000000,140.00,296.40000000
ORD00679,2026-02-26,Flipkart,VV026,"VibeVastr Tee 26",2,899.00,275.00,20.00,70.00,1798.00,550.00,359.60000000,140.00,748.40000000
ORD00680,2026-04-17,Meesho,VV023,"VibeVastr Tee 23",3,899.00,306.00,15.00,55.00,2697.00,918.00,404.55000000,165.00,1209.45000000
ORD00681,2026-02-08,Flipkart,VV016,"VibeVastr Tee 16",1,799.00,287.00,20.00,70.00,799.00,287.00,159.80000000,70.00,282.20000000
ORD00682,2026-03-15,Flipkart,VV027,"VibeVastr Tee 27",3,699.00,366.00,20.00,70.00,2097.00,1098.00,419.40000000,210.00,369.60000000
ORD00683,2026-02-20,Meesho,VV028,"VibeVastr Tee 28",3,999.00,420.00,15.00,55.00,2997.00,1260.00,449.55000000,165.00,1122.45000000
ORD00684,2026-03-18,Flipkart,VV019,"VibeVastr Tee 19",2,799.00,340.00,20.00,70.00,1598.00,680.00,319.60000000,140.00,458.40000000
ORD00685,2026-02-22,Amazon,VV014,"VibeVastr Tee 14",2,799.00,392.00,18.00,65.00,1598.00,784.00,287.64000000,130.00,396.36000000
ORD00686,2026-03-30,Amazon,VV006,"VibeVastr Tee 6",3,999.00,358.00,18.00,65.00,2997.00,1074.00,539.46000000,195.00,1188.54000000
ORD00687,2026-02-02,Amazon,VV013,"VibeVastr Tee 13",2,799.00,331.00,18.00,65.00,1598.00,662.00,287.64000000,130.00,518.36000000
ORD00688,2026-03-18,Meesho,VV010,"VibeVastr Tee 10",1,899.00,385.00,15.00,55.00,899.00,385.00,134.85000000,55.00,324.15000000
ORD00689,2026-05-10,Flipkart,VV004,"VibeVastr Tee 4",2,899.00,400.00,20.00,70.00,1798.00,800.00,359.60000000,140.00,498.40000000
ORD00690,2026-03-18,Flipkart,VV020,"VibeVastr Tee 20",3,799.00,424.00,20.00,70.00,2397.00,1272.00,479.40000000,210.00,435.60000000
ORD00691,2026-01-29,Meesho,VV020,"VibeVastr Tee 20",2,799.00,424.00,15.00,55.00,1598.00,848.00,239.70000000,110.00,400.30000000
ORD00692,2026-01-23,Flipkart,VV027,"VibeVastr Tee 27",3,699.00,366.00,20.00,70.00,2097.00,1098.00,419.40000000,210.00,369.60000000
ORD00693,2026-04-05,Meesho,VV016,"VibeVastr Tee 16",3,799.00,287.00,15.00,55.00,2397.00,861.00,359.55000000,165.00,1011.45000000
ORD00694,2026-03-02,Meesho,VV020,"VibeVastr Tee 20",1,799.00,424.00,15.00,55.00,799.00,424.00,119.85000000,55.00,200.15000000
ORD00695,2026-02-28,Flipkart,VV016,"VibeVastr Tee 16",2,799.00,287.00,20.00,70.00,1598.00,574.00,319.60000000,140.00,564.40000000
ORD00696,2026-06-05,Amazon,VV002,"VibeVastr Tee 2",2,899.00,347.00,18.00,65.00,1798.00,694.00,323.64000000,130.00,650.36000000
ORD00697,2026-04-23,Meesho,VV014,"VibeVastr Tee 14",1,799.00,392.00,15.00,55.00,799.00,392.00,119.85000000,55.00,232.15000000
ORD00698,2026-02-19,Amazon,VV027,"VibeVastr Tee 27",1,699.00,366.00,18.00,65.00,699.00,366.00,125.82000000,65.00,142.18000000
ORD00699,2026-03-27,Meesho,VV012,"VibeVastr Tee 12",3,699.00,341.00,15.00,55.00,2097.00,1023.00,314.55000000,165.00,594.45000000
ORD00700,2026-01-06,Amazon,VV016,"VibeVastr Tee 16",1,799.00,287.00,18.00,65.00,799.00,287.00,143.82000000,65.00,303.18000000
ORD00701,2026-03-02,Meesho,VV011,"VibeVastr Tee 11",2,799.00,441.00,15.00,55.00,1598.00,882.00,239.70000000,110.00,366.30000000
ORD00702,2026-05-18,Flipkart,VV025,"VibeVastr Tee 25",2,899.00,331.00,20.00,70.00,1798.00,662.00,359.60000000,140.00,636.40000000
ORD00703,2026-04-22,Meesho,VV017,"VibeVastr Tee 17",3,899.00,335.00,15.00,55.00,2697.00,1005.00,404.55000000,165.00,1122.45000000
ORD00704,2026-05-02,Flipkart,VV006,"VibeVastr Tee 6",3,999.00,358.00,20.00,70.00,2997.00,1074.00,599.40000000,210.00,1113.60000000
ORD00705,2026-02-15,Meesho,VV025,"VibeVastr Tee 25",3,899.00,331.00,15.00,55.00,2697.00,993.00,404.55000000,165.00,1134.45000000
ORD00706,2026-01-10,Amazon,VV028,"VibeVastr Tee 28",2,999.00,420.00,18.00,65.00,1998.00,840.00,359.64000000,130.00,668.36000000
ORD00707,2026-04-04,Amazon,VV015,"VibeVastr Tee 15",3,899.00,373.00,18.00,65.00,2697.00,1119.00,485.46000000,195.00,897.54000000
